ward,year,category,location,cost
36,2012,Sidewalk,ON N PANAMA AVE FROM W CORNELIA AV (3500 N) TO W,9131.0
36,2012,Sidewalk,ON NATCHEZ FROM W BELMONT AV (3200 N) TO W,2094.0
36,2012,Sidewalk,Belden - Normandy to Private Dr,1965.0
36,2012,Sidewalk,ON N NATCHEZ AVE FROM W BELMONT AV (3200 N) TO W,10733.0
36,2012,Street Resurfacing,ON W ARMITAGE AVE FROM N NEVA AV (7120 W) TO N,33873.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N NATOMA AV (6632 W) TO,25685.0
36,2012,Street Resurfacing,ON N SAYRE AVE FROM W GRAND AV (2400 N) TO W,50267.0
36,2012,Street Resurfacing,ON W LELAND AVE FROM N CUMBERLAND AV (8400 W) TO,101111.0
36,2012,Street Resurfacing,ON N SAYRE AVE FROM W BELDEN AV (2240 N) TO W,51985.0
36,2012,Street Resurfacing,ON W BARRY AVE FROM N NASHVILLE AV (6558 W) TO N,36214.0
36,2012,Street Resurfacing,ON W FLETCHER ST FROM N MOBILE AV (6300 W) TO N,42448.0
36,2012,Street Resurfacing,ON N ODELL AVE FROM W WAVELAND AV (3656 N) TO W,82077.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N NEWCASTLE AV (6832 W),25172.0
36,2012,Street Resurfacing,ON N NAGLE AVE FROM W ROSCOE ST (3400 N) TO W,61360.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N NEW ENGLAND AV (6900,18587.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N OAK PARK AV (6800 W),24507.0
36,2012,Street Resurfacing,ON W WAVELAND AVE FROM N NEWCASTLE AV (6832 W),49150.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N RUTHERFORD AV (6732,17379.0
36,2012,Street Resurfacing,ON N NORMANDY AVE FROM W CORNELIA AV (3500 N) TO,66784.0
36,2012,Street Resurfacing,ON W WELLINGTON AVE FROM N NORMANDY AV (6700 W),25122.0
36,2012,Street Resurfacing,ON N OCONTO AVE FROM W WAVELAND AV (3656 N) TO W,75302.0
36,2012,Street Resurfacing,ON W ROSCOE ST FROM N RUTHERFORD AV (6732 W) TO N,48256.0
36,2012,Street Resurfacing,ON N RUTHERFORD AVE FROM W SCHUBERT AV (2700 N),52712.0
36,2012,Street Resurfacing,ON N PITTSBURGH AVE FROM W IRVING PARK RD (4000 N),44517.0
36,2012,Street Resurfacing,ON N NEW ENGLAND AVE FROM W BARRY AV (3100 N) TO,38934.0
36,2012,Street Resurfacing,ON W MELROSE ST FROM N MOBILE AV (6300 W) TO N,38969.0
36,2012,Street Resurfacing,ON N NEVA AVE FROM W ADDISON ST (3600 N) TO W,39825.0
36,2012,Street Resurfacing,ON N PANAMA AVE FROM W BYRON ST (3900 N) TO W,43935.0
36,2012,Street Speed Hump,ON N NEW ENGLAND AVE FROM W ROSCOE ST (3400 N) TO,3700.0
36,2012,Street Speed Hump,ON N NEVA AVE FROM W ARMITAGE AV (2000 N) TO W,3700.0
36,2012,Street Speed Hump,ON N OCTAVIA AVE FROM W BARRY AV (3100 N) TO W,3700.0
36,2012,Street Speed Hump,ON N NEVA AVE FROM W ROSCOE ST (3400 N) TO W,3700.0
36,2012,Chicago Park District,Shabbona Park Plaground - 6935 W. Addison,85301.0
37,2012,Alley Resurfacing,W CHICAGO AVE & W IOWA ST & N KEDVALE AVE & N,27309.0
37,2012,Alley Speed Hump,N LOTUS AVE & N LINDER AVE & W NORTH AVE & N,2800.0
37,2012,Bollard,ON W HADDON AVE FROM 4814 W TO N CICERO AV (4800 W),1890.0
37,2012,Curb & Gutter,ON W WABANSIA AVE FROM N LECLAIRE AV (5046 W) TO N,71808.0
37,2012,Curb & Gutter,ON N PARKSIDE AVE FROM W FULLERTON AV (2400 N) TO,15067.0
37,2012,Curb & Gutter,ON W FULLERTON AVE FROM N MENARD AV (5800 W) TO N,5567.0
37,2012,Sidewalk,ON W POTOMAC AVE FROM N PINE AV (5520 W) TO N,31607.0
37,2012,Sidewalk,ON N LARAMIE AVE FROM W POTOMAC AV (1300 N) TO W,9198.0
37,2012,Sidewalk,ON W CRYSTAL ST FROM N PINE AV (5520 W) TO N,720.0
37,2012,Sidewalk,ON W AUGUSTA BLVD FROM N KARLOV AV (4100 W) TO N,25816.0
37,2012,Street Resurfacing,ON W WABANSIA AVE FROM N CICERO AV (4779 W) TO N,65226.0
37,2012,Street Resurfacing,ON W HIRSCH ST FROM N LAMON AV (4900 W) TO N,140722.0
37,2012,Street Resurfacing,ON W BLOOMINGDALE AVE FROM N LINDER AV (5500 W),38855.0
37,2012,Street Resurfacing,ON N LOTUS AVE FROM W HIRSCH ST (1400 N) TO W LE,67499.0
37,2012,Street Resurfacing,ON N LAVERGNE AVE FROM W POTOMAC AV (1300 N) TO W,40707.0
37,2012,Street Resurfacing,ON N LATROBE AVE FROM W LE MOYNE ST (1500 N) TO W,38261.0
37,2012,Street Resurfacing,ON W CRYSTAL ST FROM N CICERO AV (4800 W) TO N,37749.0
37,2012,Street Resurfacing,ON W KAMERLING AVE FROM N CICERO AV (4800 W) TO N,31952.0
37,2012,Street Resurfacing,ON N LONG AVE FROM W THOMAS ST (1100 N) TO W,31630.0
37,2012,Street Speed Hump,ON N LAMON AVE FROM W CHICAGO AV (800 N) TO W,7400.0
37,2012,Street Speed Hump,ON N LAVERGNE AVE FROM W POTOMAC AV (1300 N) TO W,3700.0
37,2012,Street Speed Hump,ON W CONCORD PL FROM N LAMON AV (4924 W) TO N,5550.0
37,2012,Street Speed Hump,ON N LAWLER AVE FROM W CHICAGO AV (800 N) TO W,7400.0
37,2012,Floodlight,N KILPATRICK AVE & W RICE ST,500.0
37,2012,Floodlight,N KILPATRICK AVE & W WALTON ST,500.0
37,2012,Floodlight,N KILPATRICK AVE & W IOWA ST,500.0
37,2012,Floodlight,N KILPATRICK AVE & W AUGUSTA BLVD,500.0
37,2012,Street Light Arterial,N KILPATRICK AVE & W IOWA ST RELOCATE/INSTALL NEW POLE,12000.0
37,2012,Street Light Residential,ON LECLAIRE FROM W AUGUSTA BV (1000 N) TO W,128000.0
37,2012,Street Light Residential,ON IOWA FROM N LONG AV (5400 W) TO N CENTRAL AV,128000.0
37,2012,Street Light Residential,ON LUNA FROM W HIRSCH ST (1400 N) TO W NORTH AV,128000.0
37,2012,Street Light Residential,ON ST PAUL FROM N LECLAIRE AV (5046 W) TO N LARAMIE,64000.0
37,2012,Street Light Residential,ON LOCKWOOD FROM W NORTH AV (1600 N) TO W,128000.0
37,2012,Street Light Upgrade,ON IOWA FROM N KEELER AV (4200 W) TO N KOSTNER AV,2100.0
37,2012,Street Light Upgrade,ON WALTON FROM N KILPATRICK AV (4700 W) TO N,2100.0
37,2012,Street Light Upgrade,1631 N CENTRAL AVE,350.0
37,2012,Street Light Upgrade,ON RICE FROM N KILPATRICK AV (4700 W) TO N CICERO,1750.0
37,2012,Street Light Upgrade,ON IOWA FROM N KILPATRICK AV (4700 W) TO N CICERO,1750.0
37,2012,Street Light Upgrade,ON LUNA FROM W BLOOMINGDALE AV (1800 N) TO W,700.0
37,2012,Street Light Upgrade,1617 N CENTRAL AVE,350.0
37,2012,Street Light Upgrade,1643 N CENTRAL AVE,350.0
37,2012,Traffic Signal,N KILPATRICK AVE & W IOWA ST Solar Power with Mast Arm,12000.0
38,2012,Alley Apron,ON W SCHOOL ST FROM 8300 W TO N PLAINFIELD AVE,24233.0
38,2012,Alley Apron,ON N OCONTO AVE FROM 3953 N TO W BYRON ST (3900 N),11213.0
38,2012,Alley Apron,ON N HARLEM AVE FROM 3951 N TO W BYRON ST (3900 N),9941.0
38,2012,Alley Apron,ON W SUNNYSIDE AVE FROM 5300 W TO N LOCKWOOD AVE,11934.0
38,2012,Alley Resurfacing,W LAWRENCE AVE & W GIDDINGS ST & N NARRAGANSETT,9540.0
38,2012,Bollard,ON N OCTAVIA AVE FROM 3951 N TO W BYRON ST (3900 N),1260.0
38,2012,Curb & Gutter,ON N MCVICKER AVE FROM W IRVING PARK RD (4000 N) TO,105219.0
38,2012,Curb & Gutter,ON N NOTTINGHAM AVE FROM W GRACE ST (3800 N) TO W,103667.0
38,2012,Curb & Gutter,ON W EASTWOOD AVE FROM N MAJOR AV (5700 W) TO N,50949.0
38,2012,Curb & Gutter,Austin - Gunnison to Lawrence,13863.0
38,2012,Curb & Gutter,ON MCVICKER FROM W IRVING PARK RD (4000 N) TO W,7909.0
38,2012,Curb & Gutter,ON N MARMORA AVE FROM W SUNNYSIDE AV (4500 N) TO,95740.0
38,2012,Curb & Gutter,ON N AUSTIN AVE FROM W GUNNISON ST (4832 N) TO W,41937.0
38,2012,"In-Road ""State Law Stop",W ADDISON ST & N CENTRAL AVE,410.0
38,2012,Miscellaneous Other,4544 N Menard,202.0
38,2012,Miscellaneous Other,3949 N HARLEM AVE,196755.0
38,2012,Sidewalk,ON N OAK PARK AVE FROM W ADDISON ST (3600 N) TO W,10190.0
38,2012,Sidewalk,ON N MCVICKER AVE FROM W CULLOM AV (4300 N) TO W,21720.0
38,2012,Sidewalk,ON W EASTWOOD AVE FROM N AUSTIN AV (6000 W) TO N,9758.0
38,2012,Sidewalk,ON N AUSTIN AVE FROM W DAKIN ST (3932 N) TO W IRVING,17318.0
38,2012,Sidewalk,ON EASTWOOD FROM N MCVICKER AV (6032 W) TO N,55359.0
38,2012,Street Resurfacing,ON N NORA AVE FROM W GRACE ST (3800 N) TO W IRVING,78056.0
38,2012,Street Resurfacing,ON N SAYRE AVE FROM W GRACE ST (3800 N) TO W BYRON,55715.0
38,2012,Street Resurfacing,ON N MARMORA AVE FROM W SUNNYSIDE AV (4500 N) TO,37131.0
38,2012,Street Resurfacing,ON W BYRON ST FROM N HARLEM AV (7200 W) TO N,53623.0
38,2012,Street Resurfacing,ON N NOTTINGHAM AVE FROM W GRACE ST (3800 N) TO W,54401.0
38,2012,Street Resurfacing,ON W WARWICK AVE FROM N CENTRAL AV (5600 W) TO N,65506.0
38,2012,Street Resurfacing,ON W EASTWOOD AVE FROM N MAJOR AV (5700 W) TO N,53798.0
38,2012,Street Resurfacing,ON W BYRON ST FROM N NEW ENGLAND AV (6900 W) TO N,104852.0
38,2012,Street Speed Hump,ON N KOSTNER AVE FROM N MILWAUKEE AV (3714 N) TO,3700.0
38,2012,Street Speed Hump,ON N MOBILE AVE FROM W GRACE ST (3800 N) TO W,3700.0
38,2012,Street Speed Hump,ON W ROSCOE ST FROM N LOCKWOOD AV (5300 W) TO N,3700.0
38,2012,Street Speed Hump,ON N MELVINA AVE FROM W EASTWOOD AV (4628 N) TO W,3700.0
38,2012,Floodlight,N MILWAUKEE AVE & N KENTON AVE,500.0
38,2012,Floodlight,4311 N MOBILE AVE,600.0
38,2012,Floodlight,5318 W HUTCHINSON ST,500.0
38,2012,Street Light Upgrade,4453 W IRVING PARK RD,350.0
38,2012,Street Light Upgrade,ON MENARD FROM W BERTEAU AV (4200 N) TO W CULLOM,1050.0
39,2012,Alley Resurfacing,N ST LOUIS AVE & N BERNARD ST & W FOSTER AVE & W,50254.0
39,2012,Concrete Alley,W PETERSON AVE & N KILPATRICK AVE & N CALDWELL,40000.0
39,2012,Miscellaneous Other,Saughnash,264865.0
39,2012,Sidewalk,ON W BRYN MAWR AVE FROM N CENTRAL PARK AV (3600,14318.0
39,2012,Street Resurfacing,ON N KILDARE AVE FROM W LAWRENCE AV (4800 N) TO W,79652.0
39,2012,Street Resurfacing,ON N KINGSDALE AVE FROM Dead End (5704 N) TO N,42327.0
39,2012,Street Resurfacing,ON N KOLMAR AVE FROM W ROSEMONT AV (6300 N) TO W,46260.0
39,2012,Street Resurfacing,ON N KIRKWOOD AVE FROM N SAUGANASH AV (6211 N) TO,7245.0
39,2012,Street Resurfacing,ON N KILBOURN AVE FROM W BRYN MAWR AV (5600 N) TO,36837.0
39,2012,Street Resurfacing,ON N LACEY AVE FROM Dead End (5681 N) TO N KINGSDALE,5047.0
39,2012,Street Resurfacing,ON N SAUGANASH AVE FROM N TRIPP AV (6067 N) TO W,49799.0
39,2012,Street Resurfacing,ON N KILPATRICK AVE FROM W LAWRENCE AV (4800 N) TO,60232.0
39,2012,Street Resurfacing,ON N KIRKWOOD AVE FROM N HIAWATHA AV (6034 N) TO,37439.0
39,2012,Street Resurfacing,ON N KILBOURN AVE FROM W PETERSON AV (6000 N) TO W,31453.0
39,2012,Street Resurfacing,ON W AINSLIE ST FROM N KARLOV AV (4100 W) TO N,38418.0
39,2012,Street Resurfacing,ON N KASSON AVE FROM N KENNICOTT AV (4582 N) TO N,29900.0
39,2012,Street Resurfacing,ON N IONIA AVE FROM N KILPATRICK AV (6193 N) TO N,40085.0
39,2012,Street Resurfacing,ON W AINSLIE ST FROM N LOWELL AV (4332 W) TO N,61868.0
39,2012,Street Light Residential,ON KILDARE FROM W GRANVILLE AV (6200 N) TO W,128000.0
39,2012,Street Light Residential,ON TRIPP FROM W GRANVILLE AV (6200 N) TO W DEVON,128000.0
39,2012,Street Light Residential,ON KEELER FROM W GRANVILLE AV (6200 N) TO W DEVON,128000.0
40,2012,Alley Apron,ON N CAMPBELL AVE FROM 5945 N TO W THORNDALE AV,12657.0
40,2012,Alley Apron,ON W BERWYN AVE FROM 2014 W TO N DAMEN AV (2000 W),12395.0
40,2012,Alley Apron,ON W BERWYN AVE FROM 2015 W TO N DAMEN AV (2000 W),10461.0
40,2012,Alley Apron,ON N MAPLEWOOD AVE FROM 5943 N TO W THORNDALE,12193.0
40,2012,Alley Apron,ON W SUMMERDALE AVE FROM 2015 W TO N DAMEN AV,10867.0
40,2012,Alley Apron,ON N VIRGINIA AVE FROM 5927 N TO W THORNDALE AV,16806.0
40,2012,Alley Apron,ON N RAVENSWOOD AVE FROM 5645 N TO W BRYN MAWR,9201.0
40,2012,Alley Apron,ON W SUMMERDALE AVE FROM 2014 W TO N DAMEN AV,9577.0
40,2012,Alley Resurfacing,6458 N Greenview,1440.0
40,2012,Concrete Alley,N WINCHESTER AVE & N WOLCOTT AVE & W WINONA ST &,86000.0
40,2012,Concrete Alley,N LINCOLN AVE & W PETERSON AVE & N RICHMOND ST &,21706.0
40,2012,Curb & Gutter,ON W FARRAGUT AVE FROM N HONORE ST (1820 W) TO N,9241.0
40,2012,Curb & Gutter,ON W THORNDALE AVE FROM N WHIPPLE ST (3028 W) TO N,11942.0
40,2012,Curb & Gutter,ON W RASCHER AVE FROM N FRANCISCO AV (2900 W) TO N,7410.0
40,2012,Curb & Gutter,ON N FRANCISCO AVE FROM W HOLLYWOOD AV (5700 N),39255.0
40,2012,Curb & Gutter,ON W SUMMERDALE AVE FROM N WOLCOTT AV (1850 W),22979.0
40,2012,Curb & Gutter,ON ROCKWELL FROM W GUNNISON ST (4836 N) TO W,1443.0
40,2012,"In-Road ""State Law Stop",W BALMORAL AVE & N LINCOLN AVE,800.0
40,2012,"In-Road ""State Law Stop",W BALMORAL AVE & N RAVENSWOOD AVE,229.0
40,2012,"In-Road ""State Law Stop",W WINONA ST & N CALIFORNIA AVE,410.0
40,2012,Miscellaneous Other,ON FRANCISCO FROM W BRYN MAWR AV (5600 N) TO W,1173.0
40,2012,Sidewalk,N FAIRFIELD AVE & W ARDMORE AVE,1275.0
40,2012,Street Resurfacing,ON N HERMITAGE AVE FROM W ROSEHILL DR (5750 N) TO,4025.0
40,2012,Street Resurfacing,ON W THORNDALE AVE FROM N WESTERN AV (2400 W) TO,197791.0
40,2012,Street Resurfacing,ON W BERWYN AVE FROM N HOYNE AV (2100 W) TO N,4025.0
40,2012,Street Resurfacing,ON W CATALPA AVE FROM N CALIFORNIA AV (2800 W) TO,79609.0
40,2012,Street Resurfacing,ON W GREGORY ST FROM N FRANCISCO AV (2900 W) TO N,66329.0
40,2012,Street Resurfacing,ON N FAIRFIELD AVE FROM N LINCOLN AV (5712 N) TO W,120176.0
40,2012,Street Resurfacing,ON N MOZART ST FROM W AINSLIE ST (4912 N) TO W,115866.0
40,2012,Street Resurfacing,ON W BALMORAL AVE FROM N WINCHESTER AV (1920 W),143967.0
40,2012,Street Resurfacing,ON W RASCHER AVE FROM N CALIFORNIA AV (2800 W) TO,80771.0
40,2012,Street Resurfacing,ON W THORNDALE AVE FROM N TALMAN AV (2632 W) TO N,59204.0
40,2012,Street Resurfacing,ON N ARTESIAN AVE FROM W BRYN MAWR AV (5600 N) TO,130476.0
40,2012,Pedestrian Countdown,W AINSLIE ST & N WESTERN AVE,14000.0
40,2012,Street Light Upgrade,1743 W GRANVILLE AVE,350.0
40,2012,Street Light Upgrade,5018 N MOZART ST,350.0
40,2012,High Definition Camera,Relocate POD camera from 5208 N. Wolcott to 5301 N. Hoyne,1800.0
40,2012,High Definition Camera,Relocate POD camera from 1401 W. Devon to 1600 W. Morse,1800.0
41,2012,Alley Speed Hump,N NEWLAND AVE & N SAYRE AVE & W GREGORY ST & W,2100.0
41,2012,Alley Speed Hump,N NEW ENGLAND AVE & N SAYRE AVE & W GREGORY ST &,2800.0
41,2012,Concrete Alley,W DEVON AVE & W HORTENSE AVE & N OLCOTT AVE & N,48000.0
41,2012,Curb & Gutter,ON W TALCOTT AVE FROM N ORIOLE AV (7600 W) TO N,21182.0
41,2012,Curb & Gutter,ON N MINNEHAHA AVE FROM N HIAWATHA AV (6482 N) TO,9327.0
41,2012,Curb & Gutter,ON N OCONTO AVE FROM W BIRCHWOOD AV (7500 N) TO W,3677.0
41,2012,Curb & Gutter,ON N ALGONQUIN AVE FROM N HIAWATHA AV (6530 N) TO,9506.0
41,2012,"In-Road ""State Law Stop",N NORTHWEST HWY & N OSHKOSH AVE,800.0
41,2012,"In-Road ""State Law Stop",W DEVON AVE & N NEWCASTLE AVE,800.0
41,2012,"In-Road ""State Law Stop",W DEVON AVE & N OAK PARK AVE,400.0
41,2012,Sidewalk,ON N AVONDALE AVE FROM N OLYMPIA AV (6497 N) TO N,8433.0
41,2012,Sidewalk,6069 N Naples,2964.0
41,2012,Street Resurfacing,ON N ODELL AVE FROM W COYLE AV (6932 N) TO W LUNT,16073.0
41,2012,Street Resurfacing,ON N NORDICA AVE FROM W ARGYLE ST (5000 N) TO W,130706.0
41,2012,Street Resurfacing,ON N MOBILE AVE FROM W ESTES AV (7100 N) TO W TOUHY,68224.0
41,2012,Street Resurfacing,ON N MENDOTA AVE FROM N CALDWELL AV (6832 N) TO N,46017.0
41,2012,Street Resurfacing,ON W ALBION AVE FROM N NATOMA AV (6600 W) TO N,83700.0
41,2012,Street Resurfacing,ON N MOBILE AVE FROM W GREENLEAF AV (7035 N) TO W,38928.0
41,2012,Street Resurfacing,ON W LUNT AVE FROM N OCTAVIA AV (7300 W) TO N,28748.0
41,2012,Street Resurfacing,ON N NEVA AVE FROM W GUNNISON ST (4800 N) TO W,51579.0
41,2012,Street Resurfacing,ON N IONIA AVE FROM N MENDOTA AV (7014 N) TO N,44269.0
41,2012,Street Resurfacing,ON N WESLEY TR FROM W FOSTER AV (5200 N) TO CITY,6950.0
41,2012,Street Resurfacing,ON N MENDOTA AVE FROM N HIAWATHA AV (6940 N) TO N,42331.0
41,2012,Street Resurfacing,ON N OLEANDER AVE FROM W ESTES AV (7100 N) TO W,38152.0
41,2012,Street Resurfacing,ON N NORDICA AVE FROM W BALMORAL AV (5400 N) TO W,2636.0
41,2012,Street Resurfacing,ON N PANAMA AVE FROM W GREGORY ST (5520 N) TO W,46805.0
41,2012,Street Resurfacing,ON W GREENLEAF AVE FROM N MOBILE AV (6300 W) TO N,37863.0
41,2012,Street Resurfacing,ON N NEWARK AVE FROM N NORTHWEST HW (6071 N) TO,53642.0
41,2012,Street Resurfacing,ON W ESTES AVE FROM N MOBILE AV (6300 W) TO N,24183.0
41,2012,Street Resurfacing,ON W ESTES AVE FROM N MERRIMAC AV (6233 W) TO N,15141.0
41,2012,Street Resurfacing,ON N NEWCASTLE AVE FROM W CARMEN AV (5100 N) TO W,53254.0
41,2012,Street Resurfacing,ON W COYLE AVE FROM N OCTAVIA AV (7300 W) TO N,27216.0
41,2012,Street Resurfacing,ON N CHESTER AVE FROM W ARGYLE ST (5000 N) TO W,52043.0
41,2012,Street Resurfacing,PALATINE AV (6243 N),35370.0
41,2012,Street Resurfacing,ON N CHESTER AVE FROM W WINONA ST (5120 N) TO W,34375.0
41,2012,Street Resurfacing,ON W PALATINE AVE FROM N ODELL AV (7331 W) TO N,62928.0
41,2012,Street Resurfacing,ON N JEAN AVE FROM N IONIA AV (6872 N) TO N,47889.0
41,2012,Street Light Upgrade,5967 N NINA AVE,350.0
41,2012,Chicago Park District,Norwood Park- dog friendly area,60000.0
41,2012,Chicago Park District,Brooks Park- tennis cours surface and fence repair,60000.0
42,2012,Alley Resurfacing,E BELLEVUE PL & E OAK ST & N LAKE SHORE DR & N RUSH,31770.0
42,2012,Curb & Gutter,ON E WALTON ST FROM N MIES VAN DER ROHE WY (236 E),35170.0
42,2012,Curb & Gutter,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE,6527.0
42,2012,Curb & Gutter,ON WABASH FROM E CHICAGO AV (800 N) TO E SUPERIOR,7401.0
42,2012,Curb & Gutter,ON W HUBBARD ST FROM N CLARK ST (100 W) TO N LA,5400.0
42,2012,"In-Road ""State Law Stop",N CLARK ST & W GERMANIA PL,800.0
42,2012,"In-Road ""State Law Stop",N LA SALLE ST & W COURT PL,800.0
42,2012,"In-Road ""State Law Stop",W LA SALLE DR & W CARROLL AVE,410.0
42,2012,"In-Road ""State Law Stop",N HARBOR DR & E RANDOLPH ST,550.0
42,2012,"In-Road ""State Law Stop",W RANDOLPH ST & N FIELD U BLVD,800.0
42,2012,"In-Road ""State Law Stop",N WABASH AVE & E KINZIE ST,410.0
42,2012,"In-Road ""State Law Stop",E CHESTNUT ST & N MICHIGAN AVE,410.0
42,2012,"In-Road ""State Law Stop",N STETSON U AVE & E SOUTH WATER,410.0
42,2012,"In-Road ""State Law Stop",W DELAWARE PL & N DEARBORN ST,550.0
42,2012,Miscellaneous Other,LaSalle Plaza 335,979.0
42,2012,Sidewalk,ON W HURON ST FROM N CLARK ST (100 W) TO N WELLS ST,12475.0
42,2012,Sidewalk,ON W SUPERIOR ST FROM N WELLS ST (200 W) TO N,114640.0
42,2012,Sidewalk,ON N MILWAUKEE AVE FROM W LAKE ST (200 N) TO W,59990.0
42,2012,Sidewalk,ON E JACKSON BLVD FROM S COLUMBUS DR (301 E) TO S,2558.0
42,2012,Sidewalk,ON N WELLS ST FROM W ILLINOIS ST (500 N) TO W ILLINOIS,15359.0
42,2012,Street Resurfacing,ON N COLUMBUS DR FROM E NORTH WATER ST (400 N) TO,109581.0
42,2012,Street Resurfacing,ON W HURON ST FROM N KINGSBURY ST (530 W) TO N,43361.0
42,2012,Street Resurfacing,ON W HURON ST FROM N ORLEANS ST (332 W) TO N LA,117717.0
42,2012,Street Resurfacing,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE,64919.0
42,2012,Street Resurfacing,ON E ONTARIO ST FROM N FAIRBANKS CT (300 E) TO N,94925.0
42,2012,Street Resurfacing,ON W HURON ST FROM N STATE ST (0 E) TO N DEARBORN,39165.0
42,2012,Street Resurfacing,ON W WAYMAN ST FROM N JEFFERSON ST (600 W) TO N,18344.0
42,2012,Street Resurfacing,ON N STATE ST FROM W KINZIE ST (400 N) TO W KINZIE ST,44252.0
42,2012,Street Resurfacing,ON W HUBBARD ST FROM N STATE ST (0 E) TO N,39596.0
42,2012,Street Resurfacing,ON N HARBOR DR FROM E RANDOLPH ST (123 N) TO N,57869.0
42,2012,Street Resurfacing,ON E OHIO ST FROM N MCCLURG CT (400 E) TO N LAKE,30768.0
42,2012,Street Resurfacing,ON N LARRABEE ST FROM W ERIE ST (637 N) TO W HURON,18398.0
42,2012,Street Resurfacing,ON E SUPERIOR ST FROM N MICHIGAN AV (120 E) TO N ST,26375.0
42,2012,Street Resurfacing,ON W OHIO ST FROM E KENNEDY FEEDER OUT RP (441 W),48724.0
42,2012,Street Resurfacing,ON N CANAL ST FROM W KINZIE ST (400 N) TO N CLINTON,28229.0
42,2012,Left-Turn Arrow,S WELLS ST & W CHICAGO AVE,20900.0
42,2012,Left-Turn Arrow,S STATE ST & W RANDOLPH L ST,5050.0
42,2012,Left-Turn Arrow,W GRAND AVE & N KINGSBURY ST,29950.0
42,2012,Pedestrian Countdown,W WASHINGTON & S CLARK ST,14000.0
42,2012,Pedestrian Countdown,S LA SALLE ST & W HUBBARD ST,12900.0
42,2012,Street Light Pole Painting,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST,3300.0
42,2012,Street Light Pole Painting,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST,3000.0
42,2012,Street Light Pole Painting,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST,900.0
42,2012,Street Light Pole Painting,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST,4500.0
42,2012,Street Light Pole Painting,ON LA SALLE FROM W DELAWARE PL (906 N) TO W,8400.0
42,2012,Street Light Pole Painting,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST,4800.0
42,2012,Street Light Residential,ON ERIE FROM N FRANKLIN ST (300 W) TO N ORLEANS ST,72000.0
42,2012,Street Light Upgrade,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST,2000.0
42,2012,Street Light Upgrade,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST,6000.0
42,2012,Street Light Upgrade,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST,7200.0
42,2012,Street Light Upgrade,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST,8000.0
42,2012,Street Light Upgrade,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST,8800.0
42,2012,Traffic Equipment,ON LA SALLE FROM W DELAWARE PL (906 N) TO W,2000.0
42,2012,Traffic Equipment,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST,7600.0
42,2012,Traffic Equipment,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST,6050.0
42,2012,Traffic Equipment,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST,2100.0
42,2012,Traffic Equipment,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST,4700.0
42,2012,Traffic Equipment,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST,6050.0
43,2012,Alley Apron,ON W MONTANA ST FROM 1145 W TO N SEMINARY AV (1100,8588.0
43,2012,Alley Apron,ON W FULLERTON PKWY FROM 500 W TO N GENEVA TR,11036.0
43,2012,Alley Apron,ON W BELDEN AVE FROM 558 W TO N GENEVA TR (600 W),12777.0
43,2012,Alley Apron,ON N CLEVELAND AVE FROM 2235 N TO W GRANT PL (2232,10075.0
43,2012,Alley Apron,ON W DICKENS BLVD FROM 334 W TO N LINCOLN PARK,14695.0
43,2012,Alley Apron,ON W DICKENS AVE FROM 1051 W TO N SEMINARY AV (1100,8748.0
43,2012,Alley Apron,ON N SEDGWICK ST FROM 1915 N TO W WISCONSIN ST (1910,10402.0
43,2012,Alley Apron,ON W ALTGELD ST FROM 1112 W TO N RACINE AV (1200 W),7812.0
43,2012,Alley Apron,ON W DICKENS AVE FROM 1017 W TO N SHEFFIELD AV,8131.0
43,2012,Alley Apron,ON W ALTGELD ST FROM 911 W TO N LINCOLN AV (917 W),20057.0
43,2012,Alley Apron,ON W LILL AVE FROM 815 W TO N HALSTED ST (800 W),9771.0
43,2012,Alley Apron,ON N DAYTON ST FROM 2780 N TO W SCHUBERT AV (2700,13418.0
43,2012,Alley Apron,ON N MOHAWK ST FROM 1945 N TO W WISCONSIN ST (1910,8245.0
